SeqName	Description	Gene ID	log2FC	"baseMean
MtrBTN2"	"baseMean
Hemocytes"	FDR	"Confimed
Quanteval"
TRINITY_DN196518_c0_g3_i1101669	Vesicular glutamate transporter 1	SLC17A7	-5.135857572	0	5.807572171	4.54E-03	TRUE
TRINITY_DN11156_c0_g2_i114885	Hypothetical predicted protein	 -	3.471308841	11.7198451	1.066547586	4.55E-03	TRUE
TRINITY_DN15852_c0_g1_i568228	Hypothetical predicted protein	 -	-4.295159766	0.588662906	11.69223274	4.55E-03	TRUE
TRINITY_DN13296_c0_g2_i941318	Transitional endoplasmic reticulum ATPase	VCP	4.266460777	7.256657682	0.356860898	4.56E-03	TRUE
TRINITY_DN15697_c0_g1_i366891	Hypothetical predicted protein	 -	2.904831404	15.72129831	2.093163325	4.56E-03	TRUE
TRINITY_DN6667_c0_g2_i2258553	Potassium channel subfamily T member 1	KCNT1	-3.926768618	0.89728781	13.63024186	4.56E-03	TRUE
TRINITY_DN9225_c0_g1_i3301279	Hypothetical predicted protein	 -	-3.258747641	0.89728781	8.585541121	4.56E-03	TRUE
TRINITY_DN7792_c3_g1_i1278916	Protein mono-ADP-ribosyltransferase PARP14	PARP14	4.52880487	4.457852147	0	4.57E-03	TRUE
TRINITY_DN11427_c2_g1_i518878	Beta-galactosidase-1-like protein	GLB1L	4.133108519	9.176631129	0.522616638	4.57E-03	TRUE
TRINITY_DN49576_c0_g1_i2222111	Hypothetical predicted protein	 -	5.025286383	6.294790563	0	4.61E-03	TRUE
TRINITY_DN181_c0_g1_i689933	Tubulin beta-4B chain	TUBB4B	0.937803417	437.9002134	228.5951527	4.67E-03	TRUE
TRINITY_DN21315_c1_g1_i12115318	fucolectin-1	 -	6.868143037	22.56760818	0	4.67E-03	TRUE
TRINITY_DN2377_c0_g1_i10132741	Shootin 1	SHTN1	-3.984279073	0.59606841	9.45919994	4.67E-03	TRUE
TRINITY_DN15403_c1_g2_i164086	Hypothetical predicted protein	 -	5.165427535	6.940627274	0	4.67E-03	TRUE
TRINITY_DN12868_c0_g1_i136486	CDP-diacylglycerol--inositol 3-phosphatidyltransferase 	CDIPT	1.546398109	21.94137838	7.531472482	4.67E-03	TRUE
TRINITY_DN694_c0_g1_i1263994	Hypothetical predicted protein	 -	-3.898001568	0.904693314	13.42187862	4.67E-03	FALSE
TRINITY_DN5223_c0_g1_i1229092	Hypothetical predicted protein	 -	4.477407054	38.61821704	1.727256202	4.68E-03	TRUE
TRINITY_DN9031_c0_g1_i3298308	Glycerol-3-phosphate acyltransferase	GPAT	1.986676577	19.41793102	4.901931969	4.69E-03	TRUE
TRINITY_DN19293_c0_g1_i1098250	HMG box-containing protein 1	HBP1	2.831622416	9.977108014	1.393727168	4.69E-03	TRUE
TRINITY_DN19500_c0_g2_i1100013	Hypothetical predicted protein	 -	2.270004553	13.48893917	2.787422913	4.69E-03	TRUE
TRINITY_DN3594_c1_g1_i1183168	14-3-3 protein zeta/delta	YWHAZ	-0.872874834	163.9121455	300.2154512	4.69E-03	TRUE
TRINITY_DN6270_c0_g1_i1251061	Mannosyl-oligosaccharide glucosidase	MOGS	2.584654614	13.66683097	2.27189779	4.69E-03	TRUE
TRINITY_DN12606_c1_g2_i133728	Mitochondrial carnitine/acylcarnitine carrier protein 	SLC25A20	2.768807784	8.314300611	1.213717211	4.69E-03	TRUE
TRINITY_DN1900_c1_g1_i996464	DnaJ homolog subfamily B member 11	DNAJB11	1.810217259	30.68948175	8.757817414	4.72E-03	TRUE
TRINITY_DN51913_c0_g1_i1228247	Hypothetical predicted protein	 -	6.864028124	22.49938416	0	4.72E-03	TRUE
TRINITY_DN1999_c0_g2_i2104994	Leucine zipper transcription factor-like protein 1	LZTFL1	2.384421968	16.4110723	3.13698708	4.73E-03	TRUE
TRINITY_DN7300_c0_g1_i5270296	Thyroid hormone receptor alpha	THRA	1.159340956	23.80379835	10.6686962	4.74E-03	TRUE
TRINITY_DN24300_c0_g1_i1136212	CCN family member 4 	CCN4	3.636789665	15.1925785	1.217586866	4.79E-03	TRUE
TRINITY_DN3617_c0_g1_i3183895	Phytanoyl-CoA dioxygenase domain-containing protein 1	PHYHD1	4.544134139	12.28199134	0.533711839	4.79E-03	TRUE
TRINITY_DN54220_c0_g2_i3233628	Hypothetical predicted protein	 -	4.609160463	12.79072456	0.516267186	4.80E-03	TRUE
TRINITY_DN16242_c0_g2_i371571	Hypothetical predicted protein	 -	4.197466367	12.96382045	0.716880811	4.80E-03	TRUE
TRINITY_DN1718942_c0_g1_i180710	Properdin	CFP	3.940274979	8.082995794	0.52853527	4.80E-03	TRUE
TRINITY_DN10031_c0_g1_i1374	Glutamate decarboxylase 1	GAD1	-2.253950409	2.663276527	12.79960836	4.81E-03	TRUE
TRINITY_DN12488_c0_g1_i132364	Carbonic anhydrase 1	CA1	-4.049209478	0.617249808	9.928349495	4.81E-03	TRUE
TRINITY_DN13142_c1_g2_i139675	Hypothetical predicted protein	 -	-4.787924168	0	4.562218935	4.81E-03	TRUE
TRINITY_DN13418_c0_g1_i142430	Zinc finger protein 804A	ZNF804A	-1.680144001	6.869677575	22.01121377	4.81E-03	TRUE
TRINITY_DN16516_c0_g1_i673786	Dehydrogenase/reductase SDR family member 11	DHRS11	4.951613338	5.97979527	0	4.81E-03	TRUE
TRINITY_DN29852_c0_g4_i2160921	"Capping protein, Arp2/3 and myosin-I linker protein 3"	CARMIL3	3.992278705	5.993571163	0.342606682	4.81E-03	TRUE
TRINITY_DN30185_c0_g1_i4162334	Hypothetical predicted protein	 -	4.951613338	5.97979527	0	4.81E-03	TRUE
TRINITY_DN4312_c0_g1_i2204523	GPN-loop GTPase 3	GPN3	3.60858632	79.4227421	6.524318952	4.81E-03	TRUE
TRINITY_DN891_c0_g1_i3296471	Hypothetical predicted protein	 -	-6.805999227	0.588662906	66.67683068	4.81E-03	TRUE
TRINITY_DN773982_c0_g1_i2277964	High mobility group nucleosome-binding domain-containing protein 5	HMGN5	5.207560711	7.136974799	0	4.83E-03	TRUE
TRINITY_DN9024_c0_g1_i1298173	Syntaxin-binding protein 1	STXBP1	-1.548033641	3.897776144	11.36809259	4.83E-03	TRUE
TRINITY_DN23112_c0_g1_i2127837	Voltage-dependent calcium channel subunit alpha-2/delta-1	CACNA2D1	-4.790634382	0	4.575996456	4.84E-03	TRUE
TRINITY_DN1451_c0_g1_i154878	tRNA (guanine-N(7)-)-methyltransferase	METTL1	1.439785712	24.67249926	9.117509114	4.85E-03	TRUE
TRINITY_DN67537_c0_g1_i2260132	Hypothetical predicted protein	 -	-4.090975398	0	2.817948899	4.86E-03	FALSE
TRINITY_DN196655_c0_g1_i3101850	Hypothetical predicted protein	 -	-2.445161336	3.28793184	17.91613968	4.86E-03	TRUE
TRINITY_DN50819_c0_g1_i4225429	Hypothetical predicted protein	 -	-1.322040757	22.30614198	55.82670709	4.86E-03	TRUE
TRINITY_DN5598_c0_g1_i1237287	"N-alpha-acetyltransferase 35, NatC auxiliary subunit"	NAA35	1.203238412	21.73021985	9.45289025	4.90E-03	TRUE
TRINITY_DN85870_c0_g2_i2291375	Lysosomal alpha-glucosidase	GAA	-3.993326748	0	2.630034179	4.92E-03	TRUE
TRINITY_DN10959_c0_g1_i111961	Diphosphoinositol polyphosphate phosphohydrolase 1 	NUDT3	2.45267921	13.36185078	2.435770006	4.94E-03	TRUE
TRINITY_DN1288_c0_g1_i336666	DNA replication licensing factor mcm4	MCM4	1.252694174	54.69480321	22.9938955	4.94E-03	TRUE
TRINITY_DN3618_c1_g1_i6183918	Secernin-2	SCRN2	-3.402353945	1.19850721	12.66115675	4.95E-03	TRUE
TRINITY_DN12542_c0_g1_i133081	Protein yae1	YAE1	1.792117851	16.33168198	4.723876721	4.97E-03	TRUE
TRINITY_DN6375_c1_g2_i1253042	Palmitoyltransferase ZDHHC16	ZDHHC16	2.250693594	8.299489602	1.745411496	4.97E-03	TRUE
TRINITY_DN299_c0_g2_i10161581	Transgelin	TAGLN	-1.072575424	1556.316712	3273.245513	4.97E-03	TRUE
TRINITY_DN1112_c0_g1_i214478	Vinculin	VCL	-1.237303453	23.11505948	54.41814271	4.98E-03	TRUE
TRINITY_DN1433_c0_g1_i153043	Hypothetical predicted protein	 -	3.874507421	27.93614436	1.894504408	4.98E-03	TRUE
TRINITY_DN2070_c0_g1_i2110878	DNA replication licensing factor mcm2	MCM2	1.424987081	51.77593512	19.3107547	4.98E-03	TRUE
TRINITY_DN64133_c0_g1_i5253780	Hypothetical predicted protein	 -	3.104296201	5.97979527	0.685213363	5.00E-03	TRUE
TRINITY_DN10114_c0_g1_i21458	"Type II inositol 3,4-bisphosphate 4-phosphatase"	Inpp4b	-3.845302696	0.588662906	8.586987712	5.00E-03	TRUE
TRINITY_DN414_c0_g1_i1199968	Hypothetical predicted protein	 -	8.745048008	115.7248345	0.174833387	5.00E-03	TRUE
TRINITY_DN444_c0_g1_i3207906	Hypothetical predicted protein	 -	-10.60065439	0	256.1707808	5.00E-03	TRUE
TRINITY_DN2649_c0_g1_i11147500	"Aldehyde dehydrogenase, mitochondrial"	ALDH2	-2.427792191	7.715126854	41.57932119	5.04E-03	TRUE
TRINITY_DN12488_c0_g2_i232366	Carbonic anhydrase 2	CA2	-3.517961563	0.904693314	10.27749118	5.04E-03	TRUE
TRINITY_DN1723_c1_g1_i181184	Superoxide dismutase	SOD1	3.820785111	204.222572	14.44835916	5.04E-03	TRUE
TRINITY_DN153544_c0_g2_i163542	Hypothetical predicted protein	 -	4.204946584	6.954403167	0.342606682	5.05E-03	TRUE
TRINITY_DN18342_c0_g1_i191167	Cytochrome P450 3A4	CYP3A4	-5.124060878	0	5.748083848	5.06E-03	TRUE
TRINITY_DN8171_c0_g1_i10285119	Hypothetical predicted protein	 -	6.219537228	14.4022328	0	5.06E-03	TRUE
TRINITY_DN1504_c0_g1_i160644	Coatomer subunit epsilon	COPE	1.69188091	46.36242655	14.36223019	5.07E-03	TRUE
TRINITY_DN1139_c0_g1_i118430	FACT complex subunit SPT16	SPT16	1.289874528	25.64073677	10.48985913	5.08E-03	TRUE
TRINITY_DN8644_c0_g1_i1292249	Hypothetical predicted protein	 -	4.002940532	8.462570396	0.533711839	5.08E-03	TRUE
TRINITY_DN1954_c0_g1_i1100633	NHP2-like protein 1	SNU13	1.581565561	1602.956822	535.5594609	5.08E-03	TRUE
TRINITY_DN3741_c0_g2_i1187778	Hypoxanthine-guanine phosphoribosyltransferase	HPRT1	1.795471329	87.33736544	25.16948105	5.08E-03	TRUE
TRINITY_DN41072_c0_g1_i10198755	Protein ABHD18 	ABHD18	4.796784458	5.369950966	0	5.13E-03	TRUE
TRINITY_DN181_c0_g1_i1589927	Tubulin beta-4B chain	TUBB4B	2.45346923	811.5208548	148.1806003	5.15E-03	TRUE
TRINITY_DN233826_c0_g1_i1129843	Solute carrier family 35 member B1	SLC35B1	4.135803173	6.62563198	0.351684329	5.17E-03	TRUE
TRINITY_DN3605_c0_g1_i1183564	DnaJ homolog subfamily C member 3	DNAJC3	1.555787495	38.60194763	13.11402918	5.17E-03	TRUE
TRINITY_DN6496_c0_g1_i1255346	Maternal embryonic leucine zipper kinase	MELK	2.120690899	16.01565157	3.70058545	5.17E-03	TRUE
TRINITY_DN224344_c0_g1_i3122459	Hypothetical predicted protein	 -	5.01943504	6.266203661	0	5.18E-03	TRUE
TRINITY_DN3812_c0_g1_i7189852	Lissencephaly-1 homolog	Lis-1	-2.089963556	3.309113238	14.0336953	5.19E-03	TRUE
TRINITY_DN9589_c0_g1_i1306792	Uromodulin	UMOD	4.870305184	20.61486375	0.710562781	5.19E-03	TRUE
TRINITY_DN187290_c0_g1_i1094385	Hypothetical predicted protein	 -	4.511283112	8.573157215	0.353701883	5.19E-03	TRUE
TRINITY_DN53793_c0_g1_i5232753	Hypothetical predicted protein	 -	-4.247079104	0.287443506	6.097987552	5.19E-03	TRUE
TRINITY_DN6035_c0_g4_i1246465	Hypothetical predicted protein	 -	-2.036428301	4.515025952	18.45629387	5.22E-03	TRUE
TRINITY_DN26848_c1_g1_i5149084	tRNA-splicing endonuclease subunit Sen2	SEN2	4.544108923	8.793411814	0.356860898	5.22E-03	TRUE
TRINITY_DN6139_c0_g1_i4248584	Ribonuclease T2	RNASET2	-5.648695427	0	8.285157548	5.22E-03	TRUE
TRINITY_DN147666_c0_g4_i257764	Hypothetical predicted protein	 -	3.890207668	10.44505292	0.714863257	5.23E-03	TRUE
TRINITY_DN28594_c0_g2_i2156130	Fibronectin type-III domain-containing protein 3A	FNDC3A	-4.72748749	0	4.368251552	5.23E-03	TRUE
TRINITY_DN29092_c0_g1_i1158236	Hypothetical predicted protein	 -	-4.896261807	0	4.918563375	5.25E-03	TRUE
TRINITY_DN9605_c0_g2_i1307111	Hypothetical predicted protein	 -	2.509256848	5.97979527	1.051120486	5.25E-03	TRUE
TRINITY_DN6703_c1_g1_i1259222	"Dimethyladenosine transferase 1, mitochondrial"	TFB1M	2.605832457	39.33135874	6.448684549	5.26E-03	TRUE
TRINITY_DN20719_c0_g1_i2110941	Putative E3 ubiquitin-protein ligase UBR7	UBR7	2.671162226	17.77957006	2.789440467	5.27E-03	TRUE
TRINITY_DN7151_c0_g1_i3267817	Heparanase	HPSE	1.91484357	15.82774467	4.196114937	5.28E-03	TRUE
TRINITY_DN13520_c0_g1_i343569	Hypothetical predicted protein	 -	-5.421663293	0	7.082224295	5.29E-03	TRUE
TRINITY_DN27865_c0_g1_i2153397	Hypothetical predicted protein	 -	-5.180015302	0.287443506	11.66017593	5.30E-03	TRUE
TRINITY_DN6694_c0_g1_i1259082	Serine/Arginine-related protein 53	RSRC1	1.012371103	42.03373302	20.87638155	5.30E-03	TRUE
TRINITY_DN13130_c0_g1_i139525	Plexin-A4	PLXNA4	3.483940478	7.831544694	0.694259588	5.31E-03	TRUE
TRINITY_DN8970_c0_g1_i1297347	Elongation of very long chain fatty acids protein 5	ELOV5	-6.989871366	0	20.96570097	5.31E-03	TRUE
TRINITY_DN3365_c0_g1_i1175781	Isoleucine--tRNA ligase	IARS1	1.233672867	11.92463325	5.078782911	5.32E-03	TRUE
TRINITY_DN3871_c0_g1_i18191803	Acid sphingomyelinase-like phosphodiesterase 3a	SMPDL3A	-4.086687414	0.883511916	15.16199151	5.33E-03	TRUE
TRINITY_DN11158_c0_g1_i114935	Glycogen synthase	GYS	1.555125487	16.46721099	5.601399549	5.33E-03	TRUE
TRINITY_DN12687_c0_g1_i134618	A disintegrin and metalloproteinase with thrombospondin motifs 2	ADAMTS2	-4.838848655	0	4.719410793	5.34E-03	TRUE
TRINITY_DN1661_c0_g1_i374701	Adenylosuccinate synthetase isozyme 2	ADSS2	5.402854197	8.182532394	0	5.35E-03	TRUE
TRINITY_DN44336_c0_g1_i11207494	Synaptotagmin-1	SYT1	2.772995908	4.773882556	0.694259588	5.35E-03	TRUE
TRINITY_DN5387_c0_g1_i10232928	Peptide methionine sulfoxide reductase MsrA	msrA	-3.031046441	5.980830385	48.85924767	5.35E-03	TRUE
TRINITY_DN8716_c0_g1_i5293452	Lysophosphatidylserine lipase ABHD12 	ABHD12	1.590865744	14.18715378	4.719873036	5.35E-03	TRUE
TRINITY_DN4107_c0_g1_i2198777	FH1/FH2 domain-containing protein 3	FHOD3	-2.958074469	1.19850721	9.30662814	5.37E-03	TRUE
TRINITY_DN24492_c0_g1_i1137436	Hypothetical predicted protein	 -	-4.97754267	0.59606841	18.80441382	5.37E-03	TRUE
TRINITY_DN215767_c0_g1_i4117295	Zinc finger CCCH domain-containing protein 13 	ZC3H13	4.952998625	5.986165659	0	5.37E-03	TRUE
TRINITY_DN10208_c0_g1_i42695	Zinc finger protein 182	ZNF182	4.299504361	7.401166677	0.342606682	5.39E-03	TRUE
TRINITY_DN1836_c0_g1_i491395	Nuclear export mediator factor NEMF	NEMF	1.657552173	14.88275879	4.723908144	5.40E-03	TRUE
TRINITY_DN75579_c0_g1_i2274882	Ubiquitin carboxyl-terminal hydrolase 14	USP14	-6.293289524	0.59606841	46.852698	5.40E-03	FALSE
TRINITY_DN45281_c2_g1_i4209953	Programmed cell death protein 5	PDCD5	-1.400065312	43.58491849	114.8450557	5.41E-03	TRUE
TRINITY_DN2578_c1_g1_i8143953	Baculoviral IAP repeat-containing protein 7	BIRC7	5.02817494	6.308566457	0	5.42E-03	TRUE
TRINITY_DN2914_c1_g1_i2158414	Hypothetical predicted protein	 -	3.364398596	19.67782274	1.900885283	5.42E-03	TRUE
TRINITY_DN52373_c0_g1_i4229404	Hypothetical predicted protein	 -	3.36205994	5.390097249	0.519426201	5.42E-03	TRUE
TRINITY_DN3218_c0_g1_i17170700	B-cell linker protein	BLNK	-5.402243238	0	6.973450079	5.43E-03	TRUE
TRINITY_DN11113_c0_g1_i414245	Carnosine synthase 1	CARNS1	-5.035716984	0	5.408348022	5.45E-03	TRUE
TRINITY_DN10666_c0_g1_i58532	Hypothetical predicted protein	 -	-2.974699554	1.79457562	14.08535417	5.46E-03	TRUE
TRINITY_DN16979_c0_g1_i578331	"Proline-, glutamic acid- and leucine-rich protein 1"	Pelp1	5.347375641	7.87390749	0	5.46E-03	TRUE
TRINITY_DN19483_c0_g1_i799773	Lysosomal alpha-mannosidase	MAN2B1	4.297187663	7.387390783	0.356860898	5.46E-03	TRUE
TRINITY_DN38699_c0_g1_i10191762	Serine/threonine-protein kinase TNNI3K	TNNI3K	-4.672693676	0	4.214021834	5.48E-03	TRUE
TRINITY_DN407_c0_g2_i3198037	Complement C1q tumor necrosis factor-related protein 6	C1QTNF6	-6.254807308	12.98946171	991.3921648	5.48E-03	TRUE
TRINITY_DN2533_c2_g1_i5141899	COMM domain-containing protein 4	COMMD4	1.258494068	41.90315961	17.51640831	5.49E-03	TRUE
TRINITY_DN258074_c0_g1_i6144033	Hypothetical predicted protein	 -	-1.838697754	33.14884555	118.5984366	5.50E-03	TRUE
TRINITY_DN5859_c0_g1_i8242892	Histone H1.0	H1-0	5.13966455	6.806133382	0	5.51E-03	TRUE
TRINITY_DN11777_c0_g1_i123479	Histone acetyltransferase gcn5	GCN5	1.451639537	20.1326472	7.345606739	5.53E-03	TRUE
TRINITY_DN4852_c0_g1_i4219181	Hypothetical predicted protein	 -	4.256510237	7.198448762	0.339416244	5.54E-03	TRUE
TRINITY_DN1346_c0_g1_i442979	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRM61	TRM61	1.955501289	27.04833228	6.966586861	5.56E-03	TRUE
TRINITY_DN50995_c0_g1_i1225816	Phosphopantothenate--cysteine ligase	PPCS	3.965783792	4.220176941	0.180009956	5.57E-03	TRUE
TRINITY_DN2550_c0_g1_i10142610	Hypothetical predicted protein	 -	-3.156500223	14.99852118	133.8828894	5.58E-03	TRUE
TRINITY_DN10308_c0_g1_i94066	AP-2 complex subunit mu	AP2M1	2.110047512	11.34130562	2.635921389	5.58E-03	TRUE
TRINITY_DN459_c0_g1_i1211791	Hypothetical predicted protein	 -	-10.90360121	0	316.0306297	5.58E-03	TRUE
TRINITY_DN8068_c0_g2_i1283426	DNA repair and recombination protein RAD54-like	RAD54L	2.60071621	7.401166677	1.21889378	5.58E-03	TRUE
TRINITY_DN14845_c0_g1_i358652	Endoribonuclease YbeY	YBEY	1.643691876	18.58315229	5.933590247	5.60E-03	TRUE
TRINITY_DN3911_c1_g1_i1192900	Peroxisome proliferator-activated receptor gamma coactivator 1-alpha	PPARGC1A	1.898299392	16.90863922	4.536024847	5.61E-03	TRUE
TRINITY_DN14212_c1_g1_i651469	Hypothetical predicted protein	 -	2.742054599	11.67111192	1.735129543	5.62E-03	TRUE
TRINITY_DN2789_c1_g1_i6153577	PAN2-PAN3 deadenylation complex subunit Pan3	PAN3	1.973774754	13.03841487	3.333402837	5.62E-03	TRUE
TRINITY_DN10946_c0_g1_i111764	Malignant fibrous histiocytoma-amplified sequence 1 homolog 	MFHAS1	5.590320923	9.312160137	0	5.63E-03	TRUE
TRINITY_DN3648_c0_g2_i2184943	Protein SYS1 homolog	SYS1	0.961535664	36.4230015	18.69652005	5.63E-03	TRUE
TRINITY_DN444211_c0_g1_i1207725	Peroxisomal biogenesis factor 6	PEX6	3.274282375	5.060290947	0.522616638	5.63E-03	TRUE
TRINITY_DN30349_c0_g1_i3163122	Hypothetical predicted protein	 -	4.388588379	5.642583463	0.176819519	5.63E-03	TRUE
TRINITY_DN6008_c0_g2_i7245828	Monocarboxylate transporter 4	SLC16A4	-4.408411712	0.588662906	12.68211441	5.69E-03	TRUE
TRINITY_DN3959_c0_g1_i1194316	cAMP-dependent protein kinase type II-alpha regulatory subunit	PRKAR2A	3.057527454	10.21478322	1.225953873	5.71E-03	TRUE
TRINITY_DN25933_c0_g2_i1144637	HAUS augmin-like complex subunit 4	HAUS4	4.45762152	5.916251076	0.180009956	5.72E-03	TRUE
TRINITY_DN17165_c0_g1_i180490	"Fumarate hydratase 1, mitochondrial"	FUM1	-2.510845058	2.082019126	11.907104	5.72E-03	TRUE
TRINITY_DN36190_c0_g2_i1183924	BRCA2 and CDKN1A-interacting protein	BCCIP	1.462763127	42.3265118	15.34509595	5.72E-03	TRUE
TRINITY_DN7066_c0_g1_i10266353	Hypothetical predicted protein	 -	6.341904215	15.68323567	0	5.72E-03	TRUE
TRINITY_DN12063_c0_g1_i227216	Uracil-DNA glycosylase	UNG	5.654127133	13.57420413	0.180009956	5.72E-03	TRUE
TRINITY_DN12870_c0_g1_i536518	Ras GTPase-activating protein-binding protein 1	G3BP1	5.22706036	7.242881789	0	5.72E-03	TRUE
TRINITY_DN1610_c0_g1_i970413	INO80 complex subunit E	INO80E	1.590276358	17.93731558	5.967369517	5.72E-03	TRUE
TRINITY_DN149411_c0_g2_i159579	Slit homolog 2 protein	SLIT2	-3.226276027	0.904693314	8.398642172	5.78E-03	TRUE
TRINITY_DN102045_c0_g1_i12618	Hypothetical predicted protein	 -	2.828203531	7.450934977	1.051120486	5.80E-03	TRUE
TRINITY_DN5865_c0_g1_i1243011	Hypothetical predicted protein	 -	-6.879093072	0	19.41510296	5.80E-03	TRUE
TRINITY_DN61911_c0_g1_i1249478	Hypothetical predicted protein	 -	5.635509437	9.609239075	0	5.80E-03	TRUE
TRINITY_DN1068_c0_g1_i38797	Poly(U)-binding-splicing factor PUF60	PUF60	-1.091514463	36.37492376	77.38332767	5.82E-03	TRUE
TRINITY_DN26957_c0_g2_i1149524	Hypothetical predicted protein	 -	-4.894398269	0	4.908889455	5.82E-03	TRUE
TRINITY_DN11295_c3_g1_i116984	Bone morphogenetic protein 1	BMP1	3.471384964	7.758524766	0.699436157	5.82E-03	TRUE
TRINITY_DN19277_c0_g1_i198186	Hypothetical predicted protein	 -	3.711434603	6.862272071	0.519457623	5.84E-03	TRUE
TRINITY_DN14324_c0_g1_i252895	Hypothetical predicted protein	 -	2.397467258	9.224329199	1.762824728	5.86E-03	TRUE
TRINITY_DN118837_c0_g1_i225041	Ankyrin repeat and SOCS box protein 3	ASB3	-3.526933474	0.889882306	10.31460355	5.90E-03	TRUE
TRINITY_DN1150_c0_g3_i119988	Nucleolar protein 16	NOP16	1.595477116	97.51762684	32.25797062	5.91E-03	TRUE
TRINITY_DN162947_c0_g2_i272041	Hypothetical predicted protein	 -	-4.942050193	0	5.070949332	5.92E-03	TRUE
TRINITY_DN5123_c0_g1_i2226611	Hypothetical predicted protein	 -	-3.72365216	0.59606841	7.903823325	5.93E-03	TRUE
TRINITY_DN701_c0_g1_i3265396	Hypothetical predicted protein	 -	-4.852706136	7.257692798	209.3520813	5.97E-03	TRUE
TRINITY_DN9063_c0_g1_i3298737	Structural maintenance of chromosomes protein 3	SMC3	-3.902111667	0	2.476515101	5.97E-03	TRUE
TRINITY_DN17474_c3_g1_i183556	Huntingtin	HTT	2.47652206	10.68909852	1.921089554	5.98E-03	TRUE
TRINITY_DN3349_c2_g2_i1175278	Hypothetical predicted protein	 -	-1.358825287	253.5344051	650.0697577	5.98E-03	TRUE
TRINITY_DN35070_c0_g1_i5180177	Hypothetical predicted protein	 -	3.587781603	4.53620735	0.339416244	5.98E-03	TRUE
TRINITY_DN16161_c0_g1_i1070942	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1	SMARCAD1	2.686664814	9.037457409	1.402804815	5.99E-03	TRUE
TRINITY_DN3977_c0_g1_i10194834	Hypothetical predicted protein	 -	5.214958883	7.177267364	0	6.00E-03	TRUE
TRINITY_DN5408_c0_g1_i5233368	Origin recognition complex subunit 3	ORC3	5.552211668	17.66468308	0.342606682	6.01E-03	TRUE
TRINITY_DN4099_c0_g1_i3198576	Glycerol-3-phosphate acyltransferase	GPAT	3.576735735	14.59324505	1.222052795	6.03E-03	TRUE
TRINITY_DN314_c0_g1_i2168109	Serine/threonine-protein kinase pim-1	PIM1	3.743637036	138.0127555	10.30226086	6.05E-03	TRUE
TRINITY_DN10029_c0_g1_i13354	Hypothetical predicted protein	 -	4.242188021	7.11372317	0.356829475	6.07E-03	TRUE
TRINITY_DN26084_c0_g1_i10145326	Intraflagellar transport protein 56	IFT56	3.295502128	6.869677575	0.699436157	6.07E-03	TRUE
TRINITY_DN81381_c0_g4_i1284498	Hypothetical predicted protein	 -	7.231842258	29.05537733	0	6.07E-03	TRUE
TRINITY_DN2211_c0_g1_i2120460	"39S ribosomal protein L53, mitochondrial"	MRPL53	0.778989666	59.43748926	34.64384541	6.07E-03	TRUE
TRINITY_DN6262_c0_g1_i3250888	Hypothetical predicted protein	 -	-5.75429791	0.3012194	17.34992988	6.08E-03	TRUE
TRINITY_DN5913_c0_g2_i2243832	"m-AAA protease-interacting protein 1, mitochondrial"	MAIP1	-2.046999744	4.408083847	18.37451703	6.09E-03	TRUE
TRINITY_DN10087_c0_g1_i41175	Hypothetical predicted protein	 -	2.27116071	16.9113649	3.495999562	6.10E-03	TRUE
TRINITY_DN179_c0_g1_i188083	Actin-related protein 2/3 complex subunit 1B	ARPC1B	-1.115397336	350.8823774	760.0332604	6.11E-03	TRUE
TRINITY_DN490_c0_g1_i2220898	"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial"	SDHD	-1.058429046	190.5597654	397.0160719	6.12E-03	TRUE
TRINITY_DN4274_c0_g1_i11203509	E3 ubiquitin-protein ligase TRIM33	TRIM33	1.717258266	8.033227494	2.441657216	6.12E-03	TRUE
TRINITY_DN68305_c1_g1_i7261503	Hypothetical predicted protein	 -	5.151740076	6.86864246	0	6.12E-03	TRUE
TRINITY_DN9305_c0_g1_i6302597	"serine beta-lactamase-like protein LACTB, mitochondrial"	LACTB	4.643524547	13.08611294	0.522616638	6.13E-03	TRUE
TRINITY_DN26121_c0_g1_i1145582	ADP-ribosylation factor-like protein 3	ARL3	2.211081281	12.11254015	2.621698595	6.14E-03	TRUE
